,AKRN,AMEZ,AVAN,AVAZ,BSPB,CHMF,CLSB,CLSBP,ELTZ,IGSTP,IRKT,ISKJ,KBSB,KROTP,KUBE,LNTA,LNZLP,MAGE,MAGEP,MFGS,MRKC,MRKP,MRKU,MRKZ,MVID,NFAZ,NKHP,NNSB,PHOR,PLSM,RASP,RKKE,ROLO,ROST,RTKM,SAGOP,SBERP,SIBG,SIBN,SNGS,SNGSP,TNSE,URKZ,UTAR,UWGN,VGSBP,VRSBP,VSMO,VTRS,YNDX
2017-04-06 19:00:00,0.008190550869514368,-0.005865119452398204,0.0,0.0031007776782479013,0.009630893060960766,-0.01996543124569783,0.018416726786231186,0.007782140442055052,-0.008746411442868585,0.014551590640310863,-0.023464239334967107,0.02069039325744626,0.0,0.046406372814155716,-0.015184673538317206,0.03053672386008177,0.0,0.02377021933391177,0.0,0.010050335853501124,-0.001271455988196668,0.0012422361845911833,0.006644542718668545,0.0,0.0013377928416602458,0.0,0.01142869582362227,0.0,0.004991690897241163,-0.0031897953681001567,0.031655788593200285,0.041294058459966365,0.015424470325631656,0.0014316394714377623,-0.005385318823663887,0.0,0.0023226953696457997,-0.018692133012152556,0.012419552996076,0.010050335853501569,0.007331635101771816,0.016366977464205235,-0.007207238404948413,-0.02584123118388737,-0.002500001302085053,0.060888369675012474,0.0,-0.0034686125654044275,0.0,-0.006957894324847835
2017-04-07 19:00:00,0.007224594939630791,-0.03593200922606332,0.0,0.0010314596066622883,-0.017728103293579878,-0.0035650661644961446,-0.048607699065376986,-0.023530497410193973,-0.005873732012093846,0.0,0.010392157767614485,-0.031198370855861413,0.07342746855481685,-0.07944622689235548,-0.01652930195121094,-0.03053672386008177,-0.007343974255757502,0.0,-0.026787315963649916,0.0,-0.0038240964384034237,-0.0024860174394616408,-0.02684725003618804,-0.04348511193973881,0.0026702285558783956,-0.04372281101383191,-0.005698021114636909,0.0,0.0062047768868831454,-0.019355442952956103,-0.00894272135396701,-0.0032414939241718344,-0.02584123118388737,-0.00862074304390692,-0.007225837891510878,0.0032840752011900065,-0.019468283195398506,0.030962225603966775,-0.016030968983291594,-0.011398044952369624,0.005917625947863936,-0.019672765598704345,0.0,0.00209205097222398,0.0,-0.029980832211935926,0.0,-0.010478614915447437,-0.029852963149681166,-0.022755002993663176
2017-04-10 19:00:00,-0.019382799419439323,-0.02886798400085211,0.0,0.0051413995004190305,0.012924250980934637,-0.030213778596496432,0.0076336248550710195,0.0652822920904157,-0.010362787035546717,0.0032051309489480317,-0.04223276362327333,-0.007067167223092419,0.0,0.0,-0.00780818244781134,-0.006480904084082972,-0.05297581597776535,0.0,0.0,-0.028742468865654125,-0.036414946741778476,-0.04714248686569866,-0.017153079226249535,0.008849615276982359,0.0010660981819974324,-0.03409421134297563,-0.005730674708985362,0.0,-0.02294156924240731,-0.01973748283832144,-0.07116545062518043,-0.026317308317374,-0.021164811192043054,-0.013072081567352178,-0.011592445025711662,-0.0032840752011900065,-0.04368453180987064,-0.08258659100927401,-0.014332809431447657,-0.03989524943518097,-0.028387023082311114,-0.02006756305080959,-0.018248681588399762,0.010395104000339828,0.002500001302085053,-0.06280090123903023,0.0,-0.016997576368570577,-0.09531017980432493,-0.00836824967051708
2017-04-11 19:00:00,0.005185309772919311,0.014538158446027127,0.0,-0.022822567343645073,-0.004827040748315525,-0.003687773079184886,-0.003809528416667707,-0.0652822920904157,-0.03328597763346686,0.0,0.004889985294191934,0.0,0.0,-0.019570096194096998,0.006696453595121277,0.007772059847702906,0.0356271776431516,0.0,0.0,0.0,0.003965636393346905,0.011673284304724696,0.0,0.023940207546008452,-0.005877655179219232,0.022858138076049528,-0.005763704716749807,0.0,0.012162028710518413,0.0033167526259940683,0.04099219280166366,0.026317308317374,-0.010752791776261872,-0.016212587977823212,-0.005649361408794462,0.0032840752011900065,0.0011071840333869432,-0.0066445427186686,-0.008600618195703902,-0.009341744149804931,-0.022826650301176254,-0.003384097984240775,0.018248681588399762,-0.0031072008427486253,-0.0006244146315905752,0.013793322132335722,0.0781177792639518,-0.0064493236799076925,0.06453852113757125,0.000800000042667115
2017-04-12 19:00:00,-0.0009131030919000693,-0.010362787035546495,0.0,-0.0309028320125182,-0.026973437501551345,-0.01613939439540335,-0.011516442061558774,-0.024097551579060905,-0.001539646185592325,-0.02593338202650397,-0.008819263434081126,-0.025135973271542156,0.0,-0.025351591197415146,-0.03509131981127034,-0.014295240186826597,0.017348638334613753,0.0,0.0,-0.013817145553141508,-0.015957785438610816,-0.0006449532632464283,-0.0680047291140573,-0.04171845356729209,0.0010712373814989462,0.0,-0.011628037995119023,0.0,-0.02661191889157699,-0.02684725003618804,-0.010951512603594615,-0.029656209582887172,-0.010869672236903938,-0.04094582586212603,-0.000263539334770968,0.0,-0.036317203445022095,-0.006688988150796604,-0.009671495101657435,-0.032943308422210826,-0.03962843957450479,0.020134908409056074,0.0,-0.057646695099649925,0.0,-0.01843370168883804,0.0,0.002871502332023823,-0.0157483569681392,0.02643673393223267
2017-04-13 19:00:00,-0.005802428861787945,0.008298802814695083,0.0,0.003241493924170946,-0.02093002313148773,-0.0038873959544707404,-0.011650617219975512,0.024097551579060905,-0.003086422203189443,0.0,-0.01487384882320697,0.01801850550267803,0.0,0.008075414005546122,0.004597709248629123,-0.007884403524148986,-0.03500357357333428,0.0,0.0,-0.0408219945202557,-0.013495481474884552,-0.012987195526811046,-0.0037105793965355183,-0.02267670867103,-0.002143623543251927,0.0,-0.011764841579586793,0.0,-0.005150225976316314,-0.02061928720273576,-0.008293067570760648,-0.0033500868852822663,-0.022100347000665876,-0.023493641241388197,-0.0219847639373576,0.0,-8.827293998781016e-05,0.013333530869465204,-0.003744855206570641,0.0016457898932924486,0.023576730563996673,-0.010016778243470803,-0.001809955245239081,0.010929070532190277,-0.0006248047688419689,0.0,0.0,-0.0188138689670172,0.0,0.0038865186892804715
2017-04-14 19:00:00,0.011571383680259117,-0.022989518224698635,0.0,-0.0021598280534296244,-0.004239090705766557,-0.018386367190833752,-0.01178795575204239,0.003960401216096532,-0.014008011156111166,0.02112182502928217,0.019783038849445322,-0.02898753687325195,0.0,-0.009427679255559873,-0.035009409666652225,-0.001320132204923219,0.0025412974286727064,-0.07669262078825456,-0.09485779345867718,0.08338160893905133,0.012154099650683259,-0.007215511790708229,0.03290973408879805,-0.006904515346544571,0.017812514024249104,-0.046251017650755344,-0.005934735519814716,-0.029500664396698184,-0.014301435518306427,-0.013986241974739855,-0.029722590810301597,-0.0016792615197207539,0.011111225425070703,0.028126854162876747,-0.01670893998106493,-0.0032840752011900065,-0.01997213318691493,0.05789397841890265,0.007972139880383367,-0.021422795262957983,-0.032897703507059006,-0.0033613477027047978,-0.0036297680505796848,-0.024203601740886427,-0.001250781901652509,0.009259325412796768,-0.28575714404219665,0.05333649416432351,-0.016000341346441127,-0.0160316238998508
2017-04-17 19:00:00,-0.003032143014426225,0.012605208918982092,-0.09553242672156337,-0.00216450300957316,0.0025456101994336677,0.01574435772799454,0.01957009619409744,0.01568659616769974,0.014008011156111166,0.008006447893741608,0.03275822774550097,0.0036697288889624424,0.0,0.0,-0.0023781224049681526,0.007894777847008427,-0.02310757501014926,-0.03315220731690027,-0.06155789299943326,-0.016807118316381597,0.005354765137659978,0.017618726551594133,0.024868066578013215,0.002306806097915004,-0.0010545743133958396,0.0,0.011834457647003305,0.05249018262139682,0.011716341446201817,0.007017572658646554,0.034568567756441126,0.0507889655544691,0.0,0.02134227348177209,0.02689533016490664,0.0,0.03946660954209413,-0.031748698314580326,0.020629415272173546,0.01574252346223126,0.009320972943062333,-0.010152371464018373,0.03220314049463546,-0.02024816082994718,-0.002506266976059379,0.009174376276041271,0.0,0.004146515961847896,0.0,0.0751491552568
2017-04-18 19:00:00,-0.008233008845953904,-0.014721611825359915,0.0,-0.003255564459766269,0.02262350363782062,-0.020747896295575607,-0.0598981415810691,-0.023623145763435716,0.02140754535078493,0.0,0.0018939399600710338,-0.007352974305258719,0.0,-0.09206781003589448,-0.011976191046715101,-0.0013114755978103076,-0.0026007817000586186,0.025879447987820714,0.0,-0.02054866822738699,-0.01208879731900403,-0.02422377037951806,-0.014134510934904698,-0.016260520871780315,-0.0013197837470668716,0.0,0.0,0.0,-0.016967994654012664,0.020761991448429162,-0.0327115570092289,-0.022618088587773144,0.010989121575595173,-0.009090971701251505,-0.009243819589584312,0.0032840752011900065,-0.015793705544098202,0.0,0.002912623418295013,-0.009044824005964625,-0.020588224066909522,0.01686380605200455,-0.007067167223093307,0.022472855852058604,-0.0018838310123738822,0.0,0.0,0.0405460943943492,0.09237332013101518,-0.022929998717162725
2017-04-19 19:00:00,-0.004910998206627326,0.02510592113107646,-0.007361996441069607,0.008658062743114758,-0.00915528658695397,-0.01568507106178707,0.024391453124159135,-0.044814015789792716,0.03127581799177648,-0.040689095324100144,-0.006644542718668767,-0.011131840368844514,0.0,0.011799546931155369,0.0,-0.010554187678690319,0.020619287202736203,0.0,0.0,-0.01393750784378156,-0.028788828477168793,-0.0019900504080101467,0.003552401604367761,0.004672905699392604,0.0,-0.030032287098874733,0.0,0.0,-0.001317233999462708,-0.013793322132335861,-0.030869779650004148,-0.018137347977118523,-0.027702602549335764,-0.04037815594339733,-0.014096194373045101,0.0,-0.007060929600873678,0.06252035698133385,-0.013665415194556552,-0.015886699885128586,-0.005086480956374206,-0.013468217050866649,0.03141619623337988,-0.01117330059812538,0.0006283380665417226,0.013605652055778739,0.0,0.032576170434612806,-0.1086338410027955,-0.003748130324986221
2017-04-20 19:00:00,0.005829131400428622,-0.00414079266603129,0.0,-0.0010781672203457049,0.005835781464101686,0.0057321678580439794,-0.07937358754151225,-0.04255961441879608,-0.034306123340955175,-0.07053653978612484,0.0,-0.015037877364540542,-0.07660712147219684,-0.011799546931155369,-0.01823758754978133,-0.032347833865519426,-0.007682496172016329,-0.003656311203110496,-0.010638398205055632,0.01739174271186883,-0.015417264027326905,-0.00399202126953746,0.02797385204240621,-0.047741762885215255,-0.00026416589771915966,0.04762804898925399,0.011696039763190669,0.028013036227673815,-0.00661232296825176,-0.010471299867295558,-0.006497364853953691,0.0132233331746896,-0.06979576193554193,-0.017586384502076058,-0.006161448944048686,0.003273325344969047,0.03908443623837954,0.0,-0.013107644077359204,-0.0018857256200832673,-0.014381346988014965,0.006756782462880473,0.015345569674659387,0.007834399332610431,-0.001257071190051029,-0.03203935374461678,0.0,-0.0032102756302485602,0.016260520871780315,-0.0026320752176083317
2017-04-21 19:00:00,0.0015283512068684502,-0.016736792355523944,-0.027467394700610548,0.005379249119736418,0.005801922616107902,0.0054411327400814,0.09134977858822824,0.04255961441879608,0.023989156370022968,0.012400513198455698,-0.004773278752657539,0.0,0.0,-0.03625774802262427,-0.018576385572935727,-0.04339379190862669,0.0,0.0,0.03674954220874138,-0.044059989794030585,0.008438868645864517,-0.0006668889877037287,-0.0034542348680877133,0.004878058453432921,-0.001321877257915105,0.17062551703076334,0.005797117684326558,0.01643872634316068,0.01970722855103446,-0.0070422826254128434,-0.0020762279444133114,-0.024938948347251966,-0.018237587549780943,-0.003231020581446309,0.005615299285470776,0.006514681021193791,0.022571279931209887,-0.04335044087361367,-0.0019935217167752484,0.006959493903838876,0.017097356126634544,0.006711434587986176,-0.0016934805063328895,-0.008958626544891324,-0.0012586534071958866,0.01843370168883804,-0.023347363996991,-0.015554428955649513,0.09237332013101518,-0.013646913841181885
2017-04-24 19:00:00,0.0003053901382727986,0.022941569242406645,0.0,0.0021436235432510387,0.029318060756611253,0.012071547642003466,0.0,0.044814015789792716,0.02342713289514009,0.0,-0.024214258120594856,0.022472855852058604,0.04666476485711879,-0.0586074269534711,0.024692612590372143,0.005706149576854891,-0.0025740039951731575,0.0,0.0,0.0,0.0819800670137627,0.03474620264056627,0.020548668227387656,0.05214451350625504,-0.001058761348242676,-0.024815169119723812,0.039665256392431125,0.0,0.004758823603371987,0.014035318116383477,0.03486605076740368,-0.023851215822180194,0.012195273093818237,0.014458083175229675,0.016390478679729092,-0.0032520353863774165,0.028001993804524616,-0.03215711163453139,-0.005251981560777885,0.01709761032755086,0.00016950589073561062,0.0,0.021794659827421015,-0.0011254925217345502,0.0,0.0,0.0,0.03466329065369678,0.0,0.00532928554808354
2017-04-25 19:00:00,0.015151805020602538,0.006166514915664001,0.0,-0.0042918520815407035,0.00719715221848638,0.014698693422601217,0.06899287148695121,0.07666588174791689,0.002890175422233021,0.0035149421074445186,-0.005899722127188145,0.011049836186585171,-0.012232568435634583,0.0586074269534711,0.0,-0.03179458566115301,-0.007762005335488098,0.003656311203110496,0.0,-0.012692826798418544,0.022960192281501035,-0.0019348603262951958,0.0,0.02733655416375047,-0.005044481691421687,0.06328144994752005,0.02739897418811399,0.0,0.025145156050159656,-0.0034904049397683767,0.0024343106458051267,0.0017226533114467202,-0.018349138668196374,-0.00640002184546784,0.014273569883159531,0.0,0.0031531739752708177,0.04473589384139154,0.0030045090202985847,0.018439591384101117,0.03333642026759165,0.0,0.0,0.0,-0.0006299212806721854,0.0,0.0,-0.005694415893556126,0.04317217186520861,0.01581953894489274
2017-04-26 19:00:00,-0.009974391292994156,-0.014448135747386015,0.0,-0.003231020581446753,0.0,-0.012148972510423128,0.0,-0.014870162479451166,0.0,0.0,0.013712261863982,-0.01476041558312069,-0.04403227015050337,-0.010827638652063598,0.012121360532344916,0.03321605000853012,0.010336009330661255,-0.029631797606371135,-0.04750233398500325,0.0393610738805803,-0.010139503852439558,-0.0019386112695016777,0.010118130165584605,-0.011299555253933224,0.008217408731999498,0.055059777183027236,-0.06130052586379531,-0.05014978368547229,0.024117593064936216,0.010434877292579525,0.040364223855360315,-0.008643096156019325,0.09418721505970101,0.03934417756482134,0.019023204029909202,0.0,0.013788898929096405,0.21813100949066538,0.0007497188905460916,0.032743138571914354,0.028444063691520416,0.0033389012655149486,-0.004987541511040305,0.004494389587839098,-0.06980335376824875,0.0,0.0,-0.006365393867076463,-0.014184634991956435,0.04814934389758285
2017-04-27 19:00:00,-0.006705297905661212,-0.006256537614305113,0.0,0.003231020581446753,-0.012024192966801905,-0.00946661796551762,-0.030077455237278006,-0.06179571926846572,-0.013072081567353067,0.0,-0.0019474202843956512,-0.014981553615617038,0.0,-0.01725533009076141,-0.025626783732151992,0.025246782734783757,-0.015544354437800223,0.01492565021667569,0.0,0.0,0.020177229285950782,0.0019386112695016777,-0.013513719166722726,-0.0068415318167165395,-0.004497957047611578,-0.031748698314579826,0.005730674708985362,0.0,-0.004529552730946129,-0.010434877292579525,-0.005647786897590379,-0.010471299867296224,-0.011299555253933335,0.0,-0.03316242851083828,0.0,-0.007111212101442277,-0.11152127443240722,-0.011305232830062018,-0.015170514969617965,-0.002552649758778891,-0.013423020332140823,0.004987541511040305,0.015573173462970047,-0.01772370866469597,-0.037213596340434356,0.0,-0.0012779554454915854,-0.0438026226583928,0.07938502925456614
2017-04-28 19:00:00,0.024170360927811885,0.10515128875048285,0.0,0.007498696091120305,0.02154052172205656,-0.0025740039951722693,-0.019268418865876935,0.03137512256775388,0.017391742711869718,0.0,0.039183225571038705,-0.0075757938084577425,0.0,0.0015810279973189623,-0.011187189390565067,0.009648593115832327,-0.0052356140539444596,0.0,0.0,0.0,0.025879447987820603,-0.0019386112695016777,0.013513719166722726,0.029314387668775144,0.012386507027335902,0.0,-0.005730674708985362,0.0,-0.0033071547298533233,0.057740994689516434,0.008254277158490808,0.0,-0.022989518224698746,-0.04255961441879563,0.0008056936114639868,0.0032520353863774165,0.008861272209228055,0.0,0.012303984473633456,-0.007851574953534612,-0.025727492942291708,0.0,0.0,0.04002697659047838,-0.005517255374754448,0.03263692931302265,0.0,0.0012779554454915854,-0.03030534949532898,0.009494260219468309
2017-05-02 19:00:00,-0.010201108563926198,-0.026719146733509724,0.0,0.006383000395035587,-0.004746844356219526,0.0038585256875292018,0.019268418865876935,0.0,0.0028694424279525066,0.0,-0.016060808150184513,0.018832948333092236,0.0,-0.02398196468648539,0.02347235618514265,0.014976454189556954,0.02590818485866464,-0.0037105793965357403,0.005390848634876488,-0.005277057100844473,0.07723134793599018,0.0878734460085353,0.01001677824347147,0.004434597067865642,0.0010471205145252682,0.0,0.02272825107755594,0.05014978368547229,-0.00664730324697782,-0.016639319003964648,0.009544659315367632,0.0,0.08361414004113366,-0.10697211955216801,0.006822312596031388,0.0,0.021698964571656987,0.01671348097374059,0.008201860319051235,0.006962448905807328,0.0024555958971004266,-0.02739897418811399,0.07351551997690464,0.0,-0.0027700848738154704,0.0,0.0,0.014580289985968165,-0.023347363996991166,0.009404966357077882
2017-05-03 19:00:00,-0.0006033182686770999,-0.015594857957906383,0.0,-0.0010610080570945257,-0.003972988936776112,-0.0025706955031008505,-0.015384918839479234,-0.00386847677792046,-0.0014336920018482857,-0.023071120901311915,0.0009519277253819958,-0.015037877364540542,0.0,0.0,-0.02347235618514265,-0.012236726448436208,-0.03911841659547122,0.007407441277861859,0.0,0.019214564944626034,-0.009049835519917893,0.0417694128762951,-0.0033277900926746984,-0.008888947417246218,0.0007846214604176893,-0.037563101575648794,0.0,0.0,-0.0004169272522354106,-0.04460430623675404,-0.024312714615542852,0.0,-0.05495888428075757,0.0035778213478847576,-0.009510486257831907,-0.009788006366162838,-0.010397623282909052,-0.09255155736524523,-0.005709336595914216,0.014132014029506923,0.012834227014289823,0.0,0.003076925504478467,-0.0466715193091467,0.001386001607876608,-0.03263692931302265,0.0,-0.014580289985968165,-0.09059689535222676,-0.013649870690402466
2017-05-04 19:00:00,-0.004233450531936356,-0.011857846450783471,0.007566240383315659,0.015798116876591273,-0.000796495462259017,0.004622504378867021,-0.011696039763191113,-0.011696039763191113,-0.017366572498298538,0.03354242076860725,0.026292594381183587,-0.011428695823622714,0.0,-0.006493529310549029,0.019802627296179764,0.013587165546307567,0.005305052229692464,0.011009285508369326,0.10697211955216768,-0.046025822395282745,-0.025317807984289842,0.005665737535677229,0.0,0.004454350349380576,-0.0002614720893445721,-0.014458083175229675,0.02770260254933632,0.0,0.013667638728663611,0.0,-0.017108817260838016,-0.0070422826254130655,0.022347298691996587,-0.014388737452099676,0.009377161812596846,0.0,-0.004331568103538075,0.023953241022492966,-0.005491776158907058,0.0038515453775200825,0.02801392805324543,0.030771658666753687,0.018265347977292734,0.0,0.00345662286791093,0.0,0.0,0.0019138761822841133,-0.017391742711869163,0.03409786748300636
